step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
33,PAYMENT,454.16,C46,2768.78,2314.61,C17,4032.07,4486.24,0,0
33,CASH_IN,247.23,C13,1082.93,835.7,C8,2679.79,2927.02,0,0
33,TRANSFER,44.31,C24,1571.89,1527.58,C8,2927.02,2971.33,0,0
33,CASH_IN,95.7,C5,1148.95,1053.25,C17,4486.24,4581.94,0,0
33,PAYMENT,226.96,C36,1033.08,806.13,C49,1633.36,1860.32,0,0
34,PAYMENT,473.11,C48,1249.76,776.65,C12,5100.01,5573.12,0,0
34,PAYMENT,49.21,C45,49.21,0.0,C11,1978.08,2027.3,0,0
34,CASH_IN,245.55,C48,776.65,531.11,C18,1789.04,2034.58,0,0
34,PAYMENT,86.02,C6,963.33,877.3,C22,3748.13,3834.15,0,0
34,PAYMENT,210.6,C25,2445.11,2234.51,C38,5468.93,5679.53,0,0
34,CASH_IN,20.2,C12,5573.12,5552.93,C34,1746.75,1766.94,0,0
34,PAYMENT,188.7,C13,835.7,647.0,C12,5552.93,5741.63,0,0
34,PAYMENT,4.65,C16,904.82,900.16,C37,917.3,921.95,0,0
34,CASH_OUT,292.7,C25,2234.51,1941.81,C8,2971.33,3264.03,0,0
34,PAYMENT,114.62,C29,4931.62,4817.0,C47,3343.5,3458.12,0,0
34,TRANSFER,244.45,C41,5023.12,4778.66,C4,3643.13,3887.58,0,0
34,CASH_OUT,163.69,C19,1330.63,1166.94,C42,3966.55,4130.24,0,0
34,TRANSFER,78.95,C23,3440.92,3361.97,C38,5679.53,5758.48,0,0
34,PAYMENT,187.69,C31,742.64,554.94,C41,4778.66,4966.36,0,0
34,PAYMENT,182.65,C31,554.94,372.29,C4,3887.58,4070.23,0,0
34,TRANSFER,16.56,C12,5741.63,5725.06,C25,1941.81,1958.37,0,0
34,PAYMENT,159.8,C28,363.03,203.23,C15,4863.21,5023.01,0,0
34,PAYMENT,914.28,C12,5725.06,4810.78,C47,3458.12,4372.4,0,0
34,PAYMENT,119.99,C13,647.0,527.02,C42,4130.24,4250.23,0,0
34,PAYMENT,341.95,C40,502.7,160.76,C18,2034.58,2376.53,0,0
35,PAYMENT,421.2,C43,1253.46,832.26,C38,5758.48,6179.68,0,0
35,TRANSFER,12.19,C36,806.13,793.94,C27,3674.11,3686.3,0,0
35,CASH_OUT,77.88,C48,531.11,453.23,C44,1824.94,1902.81,0,0
35,PAYMENT,232.36,C8,3264.03,3031.66,C37,921.95,1154.32,0,0
35,PAYMENT,92.23,C28,203.23,111.0,C30,3466.47,3558.69,0,0
35,PAYMENT,10.86,C43,832.26,821.4,C19,1166.94,1177.8,0,0
35,CASH_OUT,5.46,C37,1154.32,1148.85,C38,6179.68,6185.14,0,0
35,CASH_IN,49.01,C21,2590.06,2541.05,C47,4372.4,4421.42,0,0
35,DEBIT,453.41,C30,3558.69,3105.28,C44,1902.81,2356.23,0,0
35,CASH_IN,212.4,C48,453.23,240.83,C35,1790.21,2002.61,0,0
35,CASH_OUT,226.73,C26,6382.64,6155.9,C4,4070.23,4296.96,0,0
35,CASH_IN,96.53,C31,372.29,275.76,C14,5064.18,5160.71,0,0
35,PAYMENT,3.17,C22,3834.15,3830.98,C28,111.0,114.18,0,0
35,CASH_IN,159.11,C18,2376.53,2217.42,C1,421.03,580.15,0,0
35,TRANSFER,301.87,C15,5023.01,4721.15,C35,2002.61,2304.48,0,0
35,CASH_OUT,111.39,C40,160.76,49.37,C20,2599.47,2710.85,0,0
35,PAYMENT,444.31,C45,0.0,0.0,C40,49.37,493.67,0,0
35,CASH_OUT,7.93,C15,4721.15,4713.22,C49,1860.32,1868.25,0,0
35,PAYMENT,186.78,C27,3686.3,3499.53,C35,2304.48,2491.25,0,0
35,PAYMENT,527.02,C13,527.02,0.0,C40,493.67,1020.69,0,0
36,CASH_OUT,93.14,C35,2491.25,2398.11,C6,877.3,970.45,0,0
36,PAYMENT,106.17,C11,2027.3,1921.12,C17,4581.94,4688.11,0,0
36,PAYMENT,23.84,C15,4713.22,4689.37,C27,3499.53,3523.37,0,0
36,PAYMENT,1.93,C25,1958.37,1956.45,C1,580.15,582.07,0,0
36,CASH_OUT,42.2,C38,6185.14,6142.94,C21,2541.05,2583.25,0,0
36,PAYMENT,35.26,C16,900.16,864.91,C4,4296.96,4332.22,0,0
36,CASH_IN,43.84,C13,0.0,0.0,C34,1766.94,1810.79,0,0
36,PAYMENT,32.43,C28,114.18,81.75,C41,4966.36,4998.78,0,0
36,PAYMENT,156.98,C4,4332.22,4175.24,C6,970.45,1127.43,0,0
36,TRANSFER,39.91,C42,4250.23,4210.32,C26,6155.9,6195.81,0,0
36,CASH_OUT,147.07,C45,0.0,0.0,C8,3031.66,3178.74,0,0
36,PAYMENT,42.91,C8,3178.74,3135.83,C6,1127.43,1170.34,0,0
36,CASH_OUT,275.76,C31,275.76,0.0,C32,5947.95,6223.71,0,0
36,TRANSFER,414.93,C18,2217.42,1802.49,C26,6195.81,6610.74,0,0
36,CASH_OUT,47.22,C7,1084.8,1037.58,C16,864.91,912.13,0,0
36,DEBIT,392.79,C17,4688.11,4295.31,C13,0.0,392.79,0,0
36,PAYMENT,264.35,C10,9013.8,8749.45,C28,81.75,346.09,0,0
36,PAYMENT,631.82,C23,3361.97,2730.15,C43,821.4,1453.22,0,0
36,CASH_OUT,118.36,C20,2710.85,2592.5,C14,5160.71,5279.07,0,0
36,CASH_IN,40.95,C43,1453.22,1412.26,C7,1037.58,1078.53,0,0
37,TRANSFER,0.78,C42,4210.32,4209.55,C23,2730.15,2730.93,0,0
37,TRANSFER,14.49,C24,1527.58,1513.09,C12,4810.78,4825.27,0,0
37,CASH_IN,195.27,C30,3105.28,2910.01,C26,6610.74,6806.01,0,0
37,CASH_OUT,20.11,C10,8749.45,8729.34,C8,3135.83,3155.94,0,0
37,CASH_OUT,430.51,C2,0.0,0.0,C14,5279.07,5709.58,0,0
37,CASH_OUT,5.74,C3,331.8,326.06,C28,346.09,351.84,0,0
37,CASH_OUT,191.0,C10,8729.34,8538.34,C27,3523.37,3714.37,0,0
37,PAYMENT,96.23,C27,3714.37,3618.13,C28,351.84,448.07,0,0
37,CASH_IN,4.64,C5,1053.25,1048.61,C8,3155.94,3160.58,0,0
37,CASH_OUT,20.8,C15,4689.37,4668.57,C8,3160.58,3181.39,0,0
37,PAYMENT,18.11,C12,4825.27,4807.15,C16,912.13,930.24,0,0
37,CASH_OUT,143.42,C50,5677.31,5533.9,C24,1513.09,1656.5,0,0
37,CASH_IN,428.94,C16,930.24,501.3,C33,476.18,905.12,0,0
37,TRANSFER,26.51,C49,1868.25,1841.74,C16,501.3,527.81,0,0
37,DEBIT,292.01,C21,2583.25,2291.24,C34,1810.79,2102.8,0,0
37,CASH_IN,504.47,C35,2398.11,1893.63,C30,2910.01,3414.48,0,0
37,DEBIT,149.42,C30,3414.48,3265.07,C25,1956.45,2105.86,0,0
37,CASH_IN,8.76,C17,4295.31,4286.56,C24,1656.5,1665.26,0,0
37,CASH_OUT,109.84,C9,1644.89,1535.05,C21,2291.24,2401.08,0,0
37,CASH_OUT,1.36,C8,3181.39,3180.03,C5,1048.61,1049.97,0,0
38,PAYMENT,216.97,C49,1841.74,1624.77,C15,4668.57,4885.54,0,0
38,CASH_IN,1.84,C29,4817.0,4815.16,C30,3265.07,3266.91,0,0
38,CASH_IN,28.58,C4,4175.24,4146.66,C7,1078.53,1107.11,0,0
38,CASH_IN,23.66,C50,5533.9,5510.23,C45,0.0,23.66,0,0
38,PAYMENT,362.01,C9,1535.05,1173.04,C39,13723.32,14085.33,0,0
38,CASH_OUT,49.58,C2,0.0,0.0,C11,1921.12,1970.7,0,0
38,PAYMENT,245.3,C23,2730.93,2485.63,C43,1412.26,1657.56,0,0
38,TRANSFER,23.74,C24,1665.26,1641.52,C43,1657.56,1681.3,0,0
38,PAYMENT,43.0,C13,392.79,349.79,C27,3618.13,3661.13,0,0
38,CASH_IN,323.74,C12,4807.15,4483.42,C25,2105.86,2429.6,0,0
38,CASH_IN,305.83,C38,6142.94,5837.11,C17,4286.56,4592.38,0,0
38,TRANSFER,145.74,C46,2314.61,2168.88,C26,6806.01,6951.75,0,0
38,CASH_IN,47.63,C1,582.07,534.44,C33,905.12,952.75,0,0
38,CASH_OUT,233.17,C27,3661.13,3427.96,C47,4421.42,4654.59,0,0
38,CASH_IN,220.69,C7,1107.11,886.42,C2,0.0,220.69,0,0
38,TRANSFER,123.56,C39,14085.33,13961.77,C8,3180.03,3303.58,0,0
38,CASH_IN,18.38,C49,1624.77,1606.39,C33,952.75,971.13,0,0
38,PAYMENT,25.48,C15,4885.54,4860.06,C39,13961.77,13987.25,0,0
38,PAYMENT,241.59,C1,534.44,292.85,C13,349.79,591.39,0,0
38,PAYMENT,23.66,C45,23.66,0.0,C16,527.81,551.48,0,0
39,DEBIT,23.37,C18,1802.49,1779.12,C37,1148.85,1172.22,0,0
39,DEBIT,341.85,C32,6223.71,5881.86,C12,4483.42,4825.27,0,0
39,TRANSFER,254.43,C32,5881.86,5627.43,C10,8538.34,8792.77,0,0
39,PAYMENT,55.73,C47,4654.59,4598.85,C31,0.0,55.73,0,0
39,CASH_OUT,97.03,C28,448.07,351.03,C11,1970.7,2067.74,0,0
39,CASH_IN,45.55,C43,1681.3,1635.76,C13,591.39,636.93,0,0
39,PAYMENT,66.63,C22,3830.98,3764.35,C17,4592.38,4659.01,0,0
39,CASH_OUT,91.11,C4,4146.66,4055.56,C11,2067.74,2158.84,0,0
39,PAYMENT,17.09,C23,2485.63,2468.54,C50,5510.23,5527.32,0,0
39,CASH_IN,1.53,C34,2102.8,2101.28,C40,1020.69,1022.22,0,0
39,PAYMENT,181.24,C32,5627.43,5446.19,C36,793.94,975.18,0,0
39,PAYMENT,8.93,C3,326.06,317.13,C20,2592.5,2601.43,0,0
39,CASH_IN,76.14,C42,4209.55,4133.4,C11,2158.84,2234.99,0,0
39,CASH_IN,404.95,C19,1177.8,772.85,C24,1641.52,2046.47,0,0
39,CASH_IN,460.43,C9,1173.04,712.61,C16,551.48,1011.9,0,0
39,CASH_OUT,28.17,C12,4825.27,4797.11,C31,55.73,83.9,0,0
39,TRANSFER,54.99,C10,8792.77,8737.78,C13,636.93,691.92,0,0
39,CASH_IN,79.95,C25,2429.6,2349.65,C41,4998.78,5078.74,0,0
39,PAYMENT,545.05,C37,1172.22,627.17,C5,1049.97,1595.02,0,0
39,CASH_OUT,253.01,C32,5446.19,5193.17,C42,4133.4,4386.42,0,0
40,CASH_OUT,104.38,C29,4815.16,4710.77,C45,0.0,104.38,0,0
40,DEBIT,317.13,C3,317.13,0.0,C38,5837.11,6154.24,0,0
40,CASH_IN,298.3,C35,1893.63,1595.33,C23,2468.54,2766.84,0,0
40,PAYMENT,110.59,C48,240.83,130.24,C40,1022.22,1132.8,0,0
40,TRANSFER,59.18,C18,1779.12,1719.95,C28,351.03,410.21,0,0
40,CASH_OUT,67.84,C48,130.24,62.4,C1,292.85,360.69,0,0
40,PAYMENT,107.27,C1,360.69,253.42,C3,0.0,107.27,0,0
40,CASH_OUT,129.59,C36,975.18,845.59,C13,691.92,821.5,0,0
40,PAYMENT,227.46,C26,6951.75,6724.29,C31,83.9,311.36,0,0
40,CASH_IN,485.1,C37,627.17,142.07,C16,1011.9,1497.0,0,0
40,PAYMENT,147.38,C26,6724.29,6576.91,C25,2349.65,2497.03,0,0
40,PAYMENT,17.84,C21,2401.08,2383.24,C40,1132.8,1150.64,0,0
40,PAYMENT,86.77,C23,2766.84,2680.07,C37,142.07,228.84,0,0
40,CASH_IN,285.85,C24,2046.47,1760.62,C3,107.27,393.11,0,0
40,DEBIT,673.93,C30,3266.91,2592.98,C44,2356.23,3030.15,0,0
40,CASH_OUT,40.81,C10,8737.78,8696.97,C8,3303.58,3344.39,0,0
40,CASH_IN,5.99,C20,2601.43,2595.44,C29,4710.77,4716.77,0,0
40,CASH_OUT,364.53,C41,5078.74,4714.2,C34,2101.28,2465.81,0,0
40,CASH_OUT,110.81,C21,2383.24,2272.42,C17,4659.01,4769.83,0,0
40,PAYMENT,229.71,C33,971.13,741.41,C17,4769.83,4999.54,0,0
41,PAYMENT,16.38,C8,3344.39,3328.01,C11,2234.99,2251.37,0,0
41,DEBIT,220.69,C2,220.69,0.0,C4,4055.56,4276.24,0,0
41,PAYMENT,109.74,C35,1595.33,1485.59,C36,845.59,955.34,0,0
41,TRANSFER,82.67,C12,4797.11,4714.44,C18,1719.95,1802.61,0,0
41,PAYMENT,99.6,C29,4716.77,4617.17,C3,393.11,492.71,0,0
41,TRANSFER,250.7,C6,1170.34,919.64,C39,13987.25,14237.95,0,0
41,CASH_IN,148.55,C5,1595.02,1446.48,C9,712.61,861.16,0,0
41,TRANSFER,210.8,C15,4860.06,4649.26,C9,861.16,1071.97,0,0
41,TRANSFER,96.24,C33,741.41,645.18,C13,821.5,917.74,0,0
41,PAYMENT,3.1,C39,14237.95,14234.85,C22,3764.35,3767.44,0,0
41,CASH_OUT,86.69,C27,3427.96,3341.27,C18,1802.61,1889.31,0,0
41,CASH_IN,10.66,C7,886.42,875.76,C39,14234.85,14245.51,0,0
41,CASH_IN,300.21,C36,955.34,655.13,C17,4999.54,5299.74,0,0
41,TRANSFER,33.46,C25,2497.03,2463.56,C45,104.38,137.85,0,0
41,PAYMENT,72.6,C17,5299.74,5227.14,C8,3328.01,3400.61,0,0
41,TRANSFER,191.35,C19,772.85,581.5,C34,2465.81,2657.16,0,0
41,TRANSFER,285.75,C5,1446.48,1160.72,C25,2463.56,2749.32,0,0
41,CASH_IN,230.34,C20,2595.44,2365.1,C25,2749.32,2979.65,0,0
41,TRANSFER,75.51,C12,4714.44,4638.93,C20,2365.1,2440.61,0,0
41,CASH_OUT,260.05,C44,3030.15,2770.11,C38,6154.24,6414.28,0,0
42,PAYMENT,97.45,C9,1071.97,974.51,C25,2979.65,3077.11,0,0
42,CASH_IN,49.51,C16,1497.0,1447.5,C24,1760.62,1810.13,0,0
42,TRANSFER,279.0,C19,581.5,302.5,C13,917.74,1196.74,0,0
42,CASH_OUT,210.17,C32,5193.17,4983.0,C12,4638.93,4849.1,0,0
42,CASH_IN,36.1,C28,410.21,374.11,C38,6414.28,6450.38,0,0
42,PAYMENT,62.4,C48,62.4,0.0,C43,1635.76,1698.16,0,0
42,CASH_IN,56.54,C35,1485.59,1429.04,C17,5227.14,5283.69,0,0
42,TRANSFER,40.47,C31,311.36,270.89,C3,492.71,533.18,0,0
42,PAYMENT,14.39,C12,4849.1,4834.7,C37,228.84,243.23,0,0
42,CASH_IN,3.91,C32,4983.0,4979.09,C11,2251.37,2255.28,0,0
42,CASH_IN,1159.72,C44,2770.11,1610.38,C13,1196.74,2356.46,0,0
42,TRANSFER,48.42,C25,3077.11,3028.68,C15,4649.26,4697.69,0,0
42,PAYMENT,117.07,C18,1889.31,1772.24,C13,2356.46,2473.53,0,0
42,CASH_IN,1242.48,C10,8696.97,7454.49,C39,14245.51,15487.99,0,0
42,CASH_IN,392.34,C21,2272.42,1880.09,C6,919.64,1311.98,0,0
42,PAYMENT,137.69,C20,2440.61,2302.93,C34,2657.16,2794.84,0,0
42,PAYMENT,70.74,C45,137.85,67.11,C9,974.51,1045.25,0,0
42,PAYMENT,159.36,C36,655.13,495.77,C29,4617.17,4776.53,0,0
42,CASH_IN,79.29,C27,3341.27,3261.99,C21,1880.09,1959.37,0,0
42,TRANSFER,100.52,C13,2473.53,2373.01,C38,6450.38,6550.9,0,0
43,CASH_IN,9.21,C49,1606.39,1597.18,C30,2592.98,2602.19,0,0
43,PAYMENT,294.48,C19,302.5,8.02,C22,3767.44,4061.92,0,0
43,CASH_IN,18.6,C47,4598.85,4580.25,C3,533.18,551.78,0,0
43,PAYMENT,120.08,C4,4276.24,4156.17,C7,875.76,995.84,0,0
43,CASH_OUT,79.52,C27,3261.99,3182.47,C19,8.02,87.54,0,0
43,PAYMENT,118.69,C29,4776.53,4657.85,C37,243.23,361.92,0,0
43,PAYMENT,3.49,C25,3028.68,3025.19,C22,4061.92,4065.41,0,0
43,PAYMENT,11.11,C41,4714.2,4703.09,C49,1597.18,1608.3,0,0
43,PAYMENT,419.87,C9,1045.25,625.38,C20,2302.93,2722.8,0,0
43,PAYMENT,235.58,C15,4697.69,4462.1,C45,67.11,302.69,0,0
43,CASH_IN,80.24,C26,6576.91,6496.67,C8,3400.61,3480.86,0,0
43,CASH_IN,158.19,C42,4386.42,4228.23,C16,1447.5,1605.68,0,0
43,PAYMENT,81.12,C3,551.78,470.66,C47,4580.25,4661.37,0,0
43,TRANSFER,26.81,C31,270.89,244.09,C49,1608.3,1635.11,0,0
43,PAYMENT,29.2,C16,1605.68,1576.49,C18,1772.24,1801.44,0,0
43,CASH_IN,17.04,C21,1959.37,1942.34,C15,4462.1,4479.14,0,0
43,CASH_OUT,242.42,C22,4065.41,3822.99,C27,3182.47,3424.89,0,0
43,PAYMENT,18.21,C32,4979.09,4960.89,C45,302.69,320.9,0,0
43,TRANSFER,44.9,C27,3424.89,3379.99,C5,1160.72,1205.63,0,0
43,CASH_OUT,76.31,C32,4960.89,4884.58,C43,1698.16,1774.47,0,0
44,CASH_IN,58.27,C17,5283.69,5225.42,C21,1942.34,2000.61,0,0
44,CASH_OUT,142.78,C7,995.84,853.06,C23,2680.07,2822.85,0,0
44,TRANSFER,4.07,C6,1311.98,1307.91,C31,244.09,248.16,0,0
44,TRANSFER,131.04,C35,1429.04,1298.0,C12,4834.7,4965.75,0,0
44,CASH_OUT,153.51,C2,0.0,0.0,C23,2822.85,2976.36,0,0
44,TRANSFER,572.0,C42,4228.23,3656.23,C10,7454.49,8026.48,0,0
44,TRANSFER,15.15,C29,4657.85,4642.7,C22,3822.99,3838.14,0,0
44,DEBIT,22.49,C41,4703.09,4680.6,C42,3656.23,3678.72,0,0
44,CASH_IN,91.5,C6,1307.91,1216.4,C44,1610.38,1701.89,0,0
44,PAYMENT,128.28,C42,3678.72,3550.43,C5,1205.63,1333.91,0,0
44,CASH_IN,21.01,C5,1333.91,1312.9,C48,0.0,21.01,0,0
44,PAYMENT,406.4,C18,1801.44,1395.04,C6,1216.4,1622.8,0,0
44,PAYMENT,66.51,C20,2722.8,2656.29,C46,2168.88,2235.39,0,0
44,TRANSFER,323.66,C41,4680.6,4356.94,C39,15487.99,15811.65,0,0
44,TRANSFER,169.22,C15,4479.14,4309.92,C50,5527.32,5696.54,0,0
44,CASH_IN,374.39,C14,5709.58,5335.19,C35,1298.0,1672.39,0,0
44,TRANSFER,92.78,C37,361.92,269.13,C36,495.77,588.55,0,0
44,PAYMENT,163.24,C38,6550.9,6387.66,C8,3480.86,3644.09,0,0
44,CASH_OUT,203.12,C37,269.13,66.01,C8,3644.09,3847.22,0,0
44,CASH_IN,607.46,C16,1576.49,969.03,C40,1150.64,1758.1,0,0
45,CASH_IN,244.53,C22,3838.14,3593.61,C13,2373.01,2617.54,0,0
45,PAYMENT,8.75,C1,253.42,244.67,C17,5225.42,5234.17,0,0
45,CASH_IN,259.09,C38,6387.66,6128.57,C31,248.16,507.25,0,0
45,CASH_IN,141.59,C6,1622.8,1481.21,C24,1810.13,1951.72,0,0
45,CASH_OUT,36.48,C1,244.67,208.19,C27,3379.99,3416.47,0,0
45,PAYMENT,87.54,C19,87.54,0.0,C1,208.19,295.73,0,0
45,CASH_OUT,738.37,C5,1312.9,574.52,C10,8026.48,8764.85,0,0
45,CASH_OUT,262.26,C34,2794.84,2532.59,C23,2976.36,3238.62,0,0
45,CASH_IN,212.67,C35,1672.39,1459.72,C8,3847.22,4059.89,0,0
45,CASH_IN,32.42,C23,3238.62,3206.2,C15,4309.92,4342.34,0,0
45,TRANSFER,81.22,C41,4356.94,4275.72,C15,4342.34,4423.56,0,0
45,PAYMENT,494.99,C26,6496.67,6001.68,C18,1395.04,1890.03,0,0
45,CASH_IN,28.42,C29,4642.7,4614.27,C31,507.25,535.67,0,0
45,TRANSFER,91.28,C7,853.06,761.78,C18,1890.03,1981.31,0,0
45,CASH_OUT,113.1,C2,0.0,0.0,C9,625.38,738.47,0,0
45,CASH_OUT,492.95,C30,2602.19,2109.23,C40,1758.1,2251.06,0,0
45,TRANSFER,149.31,C8,4059.89,3910.58,C21,2000.61,2149.92,0,0
45,TRANSFER,142.37,C21,2149.92,2007.55,C11,2255.28,2397.65,0,0
45,CASH_IN,82.42,C28,374.11,291.69,C18,1981.31,2063.73,0,0
45,CASH_IN,439.52,C22,3593.61,3154.09,C50,5696.54,6136.06,0,0
46,CASH_OUT,28.44,C2,0.0,0.0,C48,21.01,49.45,0,0
46,PAYMENT,7.78,C36,588.55,580.77,C39,15811.65,15819.44,0,0
46,CASH_OUT,147.38,C33,645.18,497.8,C50,6136.06,6283.44,0,0
46,PAYMENT,62.51,C35,1459.72,1397.22,C12,4965.75,5028.26,0,0
46,CASH_OUT,118.57,C30,2109.23,1990.66,C50,6283.44,6402.01,0,0
46,TRANSFER,39.08,C3,470.66,431.58,C46,2235.39,2274.47,0,0
46,DEBIT,13.81,C47,4661.37,4647.57,C11,2397.65,2411.45,0,0
46,CASH_IN,181.47,C40,2251.06,2069.58,C16,969.03,1150.5,0,0
46,PAYMENT,123.01,C50,6402.01,6279.0,C10,8764.85,8887.87,0,0
46,CASH_OUT,288.6,C35,1397.22,1108.62,C27,3416.47,3705.07,0,0
46,PAYMENT,22.3,C20,2656.29,2633.99,C42,3550.43,3572.73,0,0
46,CASH_OUT,85.0,C21,2007.55,1922.55,C4,4156.17,4241.16,0,0
46,CASH_IN,162.54,C27,3705.07,3542.54,C4,4241.16,4403.7,0,0
46,CASH_IN,75.18,C14,5335.19,5260.01,C46,2274.47,2349.65,0,0
46,PAYMENT,468.86,C16,1150.5,681.64,C7,761.78,1230.63,0,0
46,CASH_IN,30.82,C3,431.58,400.76,C49,1635.11,1665.93,0,0
46,CASH_IN,145.33,C11,2411.45,2266.13,C24,1951.72,2097.04,0,0
46,CASH_IN,268.13,C22,3154.09,2885.96,C7,1230.63,1498.76,0,0
46,TRANSFER,17.09,C18,2063.73,2046.64,C21,1922.55,1939.64,0,0
46,CASH_OUT,39.92,C43,1774.47,1734.54,C6,1481.21,1521.14,0,0
47,PAYMENT,42.48,C44,1701.89,1659.41,C13,2617.54,2660.02,0,0
47,TRANSFER,145.17,C9,738.47,593.3,C28,291.69,436.86,0,0
47,PAYMENT,155.49,C5,574.52,419.03,C32,4884.58,5040.07,0,0
47,DEBIT,3.96,C39,15819.44,15815.47,C46,2349.65,2353.61,0,0
47,PAYMENT,237.39,C38,6128.57,5891.17,C31,535.67,773.07,0,0
47,TRANSFER,284.38,C45,320.9,36.52,C40,2069.58,2353.97,0,0
47,CASH_IN,10.39,C24,2097.04,2086.66,C23,3206.2,3216.59,0,0
47,PAYMENT,60.13,C6,1521.14,1461.01,C5,419.03,479.16,0,0
47,CASH_IN,268.96,C42,3572.73,3303.78,C11,2266.13,2535.08,0,0
47,CASH_IN,86.59,C39,15815.47,15728.89,C12,5028.26,5114.84,0,0
47,PAYMENT,302.43,C35,1108.62,806.18,C28,436.86,739.3,0,0
47,CASH_IN,87.93,C21,1939.64,1851.71,C22,2885.96,2973.89,0,0
47,CASH_IN,112.7,C25,3025.19,2912.49,C1,295.73,408.43,0,0
47,PAYMENT,898.33,C22,2973.89,2075.57,C15,4423.56,5321.89,0,0
47,CASH_OUT,118.57,C40,2353.97,2235.4,C41,4275.72,4394.29,0,0
47,PAYMENT,77.83,C29,4614.27,4536.44,C30,1990.66,2068.49,0,0
47,CASH_OUT,6.61,C49,1665.93,1659.32,C13,2660.02,2666.63,0,0
47,TRANSFER,65.88,C28,739.3,673.42,C40,2235.4,2301.27,0,0
47,TRANSFER,15.52,C24,2086.66,2071.13,C36,580.77,596.29,0,0
47,PAYMENT,288.45,C17,5234.17,4945.72,C1,408.43,696.88,0,0
48,PAYMENT,104.78,C6,1461.01,1356.23,C39,15728.89,15833.67,0,0
48,TRANSFER,2494.75,C22,2075.57,0.0,C37,66.01,2560.76,1,0
48,PAYMENT,36.52,C45,36.52,0.0,C48,49.45,85.97,0,0
48,CASH_IN,854.25,C46,2353.61,1499.36,C43,1734.54,2588.79,0,0
48,CASH_IN,638.76,C40,2301.27,1662.51,C21,1851.71,2490.47,0,0
48,CASH_OUT,5325.12,C2,0.0,0.0,C40,1662.51,6987.63,1,0
48,CASH_OUT,72.52,C47,4647.57,4575.04,C4,4403.7,4476.22,0,0
48,CASH_OUT,118.67,C16,681.64,562.97,C32,5040.07,5158.74,0,0
48,CASH_IN,177.36,C11,2535.08,2357.72,C10,8887.87,9065.23,0,0
48,DEBIT,266.55,C15,5321.89,5055.34,C50,6279.0,6545.55,0,0
48,PAYMENT,135.9,C26,6001.68,5865.77,C12,5114.84,5250.75,0,0
48,PAYMENT,64.01,C44,1659.41,1595.4,C15,5055.34,5119.34,0,0
48,PAYMENT,13.64,C8,3910.58,3896.93,C21,2490.47,2504.11,0,0
48,PAYMENT,259.24,C47,4575.04,4315.81,C14,5260.01,5519.25,0,0
48,CASH_OUT,18.8,C41,4394.29,4375.5,C9,593.3,612.09,0,0
48,CASH_IN,513.69,C8,3896.93,3383.24,C49,1659.32,2173.01,0,0
48,CASH_OUT,195.25,C8,3383.24,3187.99,C3,400.76,596.01,0,0
48,CASH_IN,37.96,C18,2046.64,2008.68,C31,773.07,811.03,0,0
48,CASH_OUT,358.09,C3,596.01,237.93,C5,479.16,837.25,0,0
48,CASH_OUT,64.33,C36,596.29,531.96,C20,2633.99,2698.32,0,0
49,PAYMENT,233.74,C26,5865.77,5632.04,C32,5158.74,5392.48,0,0
49,PAYMENT,3.46,C50,6545.55,6542.09,C45,0.0,3.46,0,0
49,TRANSFER,29.87,C2,0.0,0.0,C46,1499.36,1529.23,0,0
49,PAYMENT,7.32,C28,673.42,666.1,C7,1498.76,1506.09,0,0
49,CASH_IN,600.52,C8,3187.99,2587.47,C43,2588.79,3189.31,0,0
49,CASH_IN,237.93,C3,237.93,0.0,C35,806.18,1044.11,0,0
49,CASH_IN,269.74,C25,2912.49,2642.76,C42,3303.78,3573.51,0,0
49,PAYMENT,350.35,C17,4945.72,4595.37,C19,0.0,350.35,0,0
49,DEBIT,50.37,C26,5632.04,5581.67,C23,3216.59,3266.96,0,0
49,CASH_OUT,16.35,C31,811.03,794.68,C41,4375.5,4391.85,0,0
49,DEBIT,226.24,C47,4315.81,4089.56,C28,666.1,892.34,0,0
49,TRANSFER,30.02,C49,2173.01,2142.99,C37,2560.76,2590.78,0,0
49,PAYMENT,17.69,C35,1044.11,1026.42,C26,5581.67,5599.36,0,0
49,PAYMENT,664.02,C12,5250.75,4586.72,C19,350.35,1014.38,0,0
49,TRANSFER,241.55,C9,612.09,370.55,C14,5519.25,5760.79,0,0
49,PAYMENT,173.92,C32,5392.48,5218.56,C21,2504.11,2678.03,0,0
49,CASH_OUT,197.96,C23,3266.96,3068.99,C14,5760.79,5958.76,0,0
49,CASH_OUT,71.4,C34,2532.59,2461.19,C29,4536.44,4607.84,0,0
49,PAYMENT,98.07,C7,1506.09,1408.02,C23,3068.99,3167.06,0,0
49,CASH_IN,125.52,C17,4595.37,4469.84,C27,3542.54,3668.06,0,0
50,CASH_IN,157.71,C39,15833.67,15675.96,C22,0.0,157.71,0,0
50,PAYMENT,258.28,C20,2698.32,2440.04,C30,2068.49,2326.77,0,0
50,PAYMENT,73.16,C43,3189.31,3116.15,C2,0.0,73.16,0,0
50,CASH_OUT,185.63,C41,4391.85,4206.21,C43,3116.15,3301.79,0,0
50,PAYMENT,208.53,C47,4089.56,3881.03,C4,4476.22,4684.76,0,0
